Kepware.KEPServerEX.V6\project.fx3u.sv.sv2,31.00,3:34:22 PM,633,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.sv.sv1,3.00,3:34:22 PM,633,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,3.00,3:35:45 PM,282,4/16/2020,Good,2.00,3:35:36 PM,284,4/16/2020,Good,3.00,3:35:35 PM,268,4/16/2020,Good,2.00,3:35:34 PM,267,4/16/2020,Good,3.00,3:35:33 PM,277,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,2.00,3:35:32 PM,291,4/16/2020,Good,3.00,3:35:28 PM,284,4/16/2020,Good,2.00,3:35:27 PM,292,4/16/2020,Good,3.00,3:35:24 PM,285,4/16/2020,Good,2.00,3:35:22 PM,284,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,3.00,3:35:21 PM,275,4/16/2020,Good,2.00,3:35:17 PM,284,4/16/2020,Good,3.00,3:35:16 PM,294,4/16/2020,Good,2.00,3:35:15 PM,291,4/16/2020,Good,3.00,3:35:13 PM,276,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,2.00,3:35:12 PM,280,4/16/2020,Good,3.00,3:35:11 PM,283,4/16/2020,Good,2.00,3:35:04 PM,271,4/16/2020,Good,3.00,3:35:03 PM,291,4/16/2020,Good,2.00,3:35:00 PM,292,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,3.00,3:34:58 PM,282,4/16/2020,Good,2.00,3:34:57 PM,296,4/16/2020,Good,3.00,3:34:56 PM,282,4/16/2020,Good,2.00,3:34:55 PM,271,4/16/2020,Good,3.00,3:34:54 PM,282,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,2.00,3:34:53 PM,283,4/16/2020,Good,3.00,3:34:52 PM,278,4/16/2020,Good,2.00,3:34:50 PM,286,4/16/2020,Good,3.00,3:34:44 PM,272,4/16/2020,Good,2.00,3:34:43 PM,292,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,3.00,3:34:42 PM,284,4/16/2020,Good,2.00,3:34:41 PM,286,4/16/2020,Good,3.00,3:34:40 PM,269,4/16/2020,Good,2.00,3:34:36 PM,274,4/16/2020,Good,3.00,3:34:34 PM,282,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,2.00,3:34:33 PM,287,4/16/2020,Good,3.00,3:34:32 PM,282,4/16/2020,Good,2.00,3:34:31 PM,287,4/16/2020,Good,3.00,3:34:30 PM,294,4/16/2020,Good,2.00,3:34:29 PM,283,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,3.00,3:34:27 PM,281,4/16/2020,Good,2.00,3:34:26 PM,282,4/16/2020,Good,3.00,3:34:24 PM,281,4/16/2020,Good,2.00,3:34:22 PM,633,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv2_lg,30.00,3:34:47 PM,268,4/16/2020,Good,31.00,3:34:46 PM,271,4/16/2020,Good,30.00,3:34:45 PM,276,4/16/2020,Good,31.00,3:34:44 PM,272,4/16/2020,Good,30.00,3:34:39 PM,270,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv2_lg,31.00,3:34:38 PM,281,4/16/2020,Good,30.00,3:34:22 PM,633,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv3_lg,33.00,3:34:22 PM,633,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.sv.sv2,31.00,3:36:20 PM,950,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.sv.sv1,3.00,3:36:20 PM,950,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv1_lg,2.00,3:36:20 PM,950,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv2_lg,30.00,3:36:20 PM,950,4/16/2020,Good
Kepware.KEPServerEX.V6\project.fx3u.pv_lg.pv3_lg,33.00,3:36:20 PM,950,4/16/2020,Good
